code_type;code_commune;geo point;geo shape;infobulle;nom;ligne;en_service;couvert;etiquette;num_sation;nb_bornettes;rue;mot_directeur;No;locations_2016;nb_places
18;6;43.596227669284545, 1.4734540070586972;"{""coordinates"": [[1.473454007058697, 43.596227669284545]], ""type"": ""MultiPoint""}";"198 - LAFILAIRE DELTOUR
Nombre bornettes : 20
adresse : 25 CHE DE LAFILAIRE
En service : oui";LAFILAIRE DELTOUR;;oui;;;198;20;CHE DE LAFILAIRE;LAFILAIRE (CHE DE LAFILAIRE);25;1424;
18;6;43.60084008470081, 1.4735574407603664;"{""coordinates"": [[1.473557440760366, 43.60084008470081]], ""type"": ""MultiPoint""}";"214 - CASTRES ACHIARY
Nombre bornettes : 17
adresse : 48 AV DE CASTRES
En service : oui";CASTRES ACHIARY;;oui;;;214;17;AV DE CASTRES;CASTRES (AV DE CASTRES);48;1380;
18;6;43.62766505846598, 1.461943099632974;"{""coordinates"": [[1.461943099632974, 43.62766505846598]], ""type"": ""MultiPoint""}";"218 - AMOUROUX SAINTE AUGUSTINE
Nombre bornettes : 18
adresse : 24B CHE AMOUROUX
En service : oui";AMOUROUX SAINTE AUGUSTINE;;oui;;;218;18;CHE AMOUROUX;AMOUROUX (CHE AMOUROUX);24B;1325;
18;6;43.59731314631744, 1.4037564476942996;"{""coordinates"": [[1.4037564476943, 43.59731314631744]], ""type"": ""MultiPoint""}";"236 - TOEC ABBE LEMIRE
Nombre bornettes : 20
adresse : 1 RUE DE L ABBE JULES LEMIRE
En service : oui";TOEC ABBE LEMIRE;;oui;;;236;20;RUE DE L ABBE JULES LEMIRE;LEMIRE (RUE DE L ABBE JULES LEMIRE);1;3724;
18;6;43.59983961796586, 1.4150986820573617;"{""coordinates"": [[1.415098682057362, 43.59983961796586]], ""type"": ""MultiPoint""}";"245 - GRANDE BRETAGNE BADIOU
Nombre bornettes : 20
adresse : 103B AV DE GRANDE BRETAGNE
En service : oui";GRANDE BRETAGNE BADIOU;;oui;;;245;20;AV DE GRANDE BRETAGNE;BRETAGNE (AV DE GRANDE BRETAGNE);103B;7506;
18;6;43.575108620843125, 1.424238272514351;"{""coordinates"": [[1.424238272514351, 43.575108620843125]], ""type"": ""MultiPoint""}";"241 - ESPAGNE CHARPENTIER
Nombre bornettes : 20
adresse : 57 RTE D ESPAGNE
En service : oui";ESPAGNE CHARPENTIER;;oui;;;241;20;RTE D ESPAGNE;ESPAGNE (RTE D ESPAGNE);57;9016;
18;6;43.6474935572969, 1.4326403774715641;"{""coordinates"": [[1.432640377471564, 43.6474935572969]], ""type"": ""MultiPoint""}";"259 - PLACE RICHÉ
Nombre bornettes : 20
adresse :  PL PAUL RICHE
En service : oui";PLACE RICHÉ;;oui;;;259;20;PL PAUL RICHE;RICHE (PL PAUL RICHE);;2443;
18;6;43.6425484114176, 1.4562360823958977;"{""coordinates"": [[1.456236082395898, 43.6425484114176]], ""type"": ""MultiPoint""}";"262 - BORDEROUGE
Nombre bornettes : 18
adresse :  CHE DE BORDEROUGE
En service : oui";BORDEROUGE;;oui;;;262;18;CHE DE BORDEROUGE;BORDEROUGE (CHE DE BORDEROUGE);;1352;
18;6;43.629151389914824, 1.4762803711243724;"{""coordinates"": [[1.476280371124372, 43.629151389914824]], ""type"": ""MultiPoint""}";"258 - CAMBARD
Nombre bornettes : 0
adresse :  RUE CAMBARD
En service : oui";CAMBARD;;oui;;;258;0;RUE CAMBARD;CAMBARD (RUE CAMBARD);;2285;
18;6;43.59972759532001, 1.4782964937878647;"{""coordinates"": [[1.478296493787865, 43.59972759532001]], ""type"": ""MultiPoint""}";"0 - CASTRES (projet)
Nombre bornettes : 0
adresse :  AV DE CASTRES
En service : non";CASTRES (projet);;non;;;0;0;AV DE CASTRES;CASTRES (AV DE CASTRES);;0;
18;6;43.5680280601629, 1.4133482222974696;"{""coordinates"": [[1.41334822229747, 43.5680280601629]], ""type"": ""MultiPoint""}";"265 - BORDELONGUE
Nombre bornettes : 0
adresse :  PAS DU CANAL DE BORDELONGUE
En service : oui";BORDELONGUE;;oui;;;265;0;PAS DU CANAL DE BORDELONGUE;BORDELONGUE (PAS DU CANAL DE BORDELONGUE);;1242;
18;6;43.56500497146317, 1.41039892357473;"{""coordinates"": [[1.41039892357473, 43.56500497146317]], ""type"": ""MultiPoint""}";"264 - LAFOURGUETTE
Nombre bornettes : 0
adresse :  PL DES GLIERES
En service : oui";LAFOURGUETTE;;oui;;;264;0;PL DES GLIERES;GLIERES (PL DES GLIERES);;1905;
18;6;43.5791571875987, 1.3926060777889586;"{""coordinates"": [[1.392606077788959, 43.5791571875987]], ""type"": ""MultiPoint""}";"273 - IZAR
Nombre bornettes : 0
adresse :  RPT LOUIS IZAR
En service : oui";IZAR;;oui;;;273;0;RPT LOUIS IZAR;IZAR (RPT LOUIS IZAR);;1265;
18;6;43.62400395702988, 1.4278275159403122;"{""coordinates"": [[1.427827515940312, 43.62400395702988]], ""type"": ""MultiPoint""}";"270 - TRENTIN
Nombre bornettes : 0
adresse :  BD SILVIO TRENTIN
En service : oui";TRENTIN;;oui;;;270;0;BD SILVIO TRENTIN;TRENTIN (BD SILVIO TRENTIN);;6833;
18;6;43.606562148831905, 1.414147616341827;"{""coordinates"": [[1.414147616341827, 43.606562148831905]], ""type"": ""MultiPoint""}";"282 - WAGNER
Nombre bornettes : 0
adresse :  BD RICHARD WAGNER
En service : oui";WAGNER;;oui;;;282;0;BD RICHARD WAGNER;WAGNER (BD RICHARD WAGNER);;6412;
18;6;43.5995226254078, 1.4454725057376738;"{""coordinates"": [[1.445472505737674, 43.5995226254078]], ""type"": ""MultiPoint""}";"25 - PLACE ROUAIX
Nombre bornettes : 17
adresse : 1 RUE DES TOURNEURS
En service : oui";PLACE ROUAIX;;oui;;;25;17;RUE DES TOURNEURS;TOURNEURS (RUE DES TOURNEURS);1;42992;
18;6;43.60923603684341, 1.432017177839181;"{""coordinates"": [[1.432017177839181, 43.60923603684341]], ""type"": ""MultiPoint""}";"87 - LASCROSSES -  LECLERC
Nombre bornettes : 26
adresse : 47 BD LASCROSSES
En service : oui";LASCROSSES -  LECLERC;;oui;;;87;26;BD LASCROSSES;LASCROSSES (BD LASCROSSES);47;24804;
18;6;43.60541335091817, 1.4324174215663896;"{""coordinates"": [[1.43241742156639, 43.60541335091817]], ""type"": ""MultiPoint""}";"84 - BRIENNE -  MANUFACTURE
Nombre bornettes : 24
adresse : 19T ALL DE BRIENNE
En service : oui";BRIENNE -  MANUFACTURE;;oui;;;84;24;ALL DE BRIENNE;BRIENNE (ALL DE BRIENNE);19T;42133;
18;6;43.60507825197526, 1.4373141305324275;"{""coordinates"": [[1.437314130532428, 43.60507825197526]], ""type"": ""MultiPoint""}";"29 - VALADE
Nombre bornettes : 19
adresse : 31 RUE VALADE
En service : oui";VALADE;;oui;;;29;19;RUE VALADE;VALADE (RUE VALADE);31;46812;
18;6;43.60739003062515, 1.4394624135554785;"{""coordinates"": [[1.439462413555479, 43.60739003062515]], ""type"": ""MultiPoint""}";"31 - SALENQUES
Nombre bornettes : 17
adresse : 7 RUE DES SALENQUES
En service : oui";SALENQUES;;oui;;;31;17;RUE DES SALENQUES;SALENQUES (RUE DES SALENQUES);7;25797;
18;6;43.59783992155994, 1.451654893808859;"{""coordinates"": [[1.451654893808859, 43.59783992155994]], ""type"": ""MultiPoint""}";"44 - PALAIS NIEL
Nombre bornettes : 20
adresse : 1 ALL FORAIN FRANCOIS VERDIER
En service : oui";PALAIS NIEL;;oui;;;44;20;ALL FORAIN FRANCOIS VERDIER;VERDIER (ALL FORAIN FRANCOIS VERDIER);1;10252;
18;6;43.59477499051602, 1.4439995366851952;"{""coordinates"": [[1.443999536685195, 43.59477499051602]], ""type"": ""MultiPoint""}";"48 - PLACE DU SALIN
Nombre bornettes : 22
adresse : 18 PL DU SALIN
En service : oui";PLACE DU SALIN;;oui;;;48;22;PL DU SALIN;SALIN (PL DU SALIN);18;28810;
18;6;43.59741756013653, 1.4452779370029258;"{""coordinates"": [[1.445277937002926, 43.59741756013653]], ""type"": ""MultiPoint""}";"46 - PLACE DES CARMES
Nombre bornettes : 20
adresse : 37 PL DES CARMES
En service : oui";PLACE DES CARMES;;oui;;;46;20;PL DES CARMES;CARMES (PL DES CARMES);37;46808;
18;6;43.59813198234941, 1.431403327252558;"{""coordinates"": [[1.431403327252558, 43.59813198234941]], ""type"": ""MultiPoint""}";"78 - PLACE INT ST CYPRIEN DARRE
Nombre bornettes : 17
adresse : 14 PL INTERIEURE ST CYPRIEN
En service : oui";PLACE INT ST CYPRIEN DARRE;;oui;;;78;17;PL INTERIEURE ST CYPRIEN;CYPRIEN (PL INTERIEURE ST CYPRIEN);14;38713;
18;6;43.597780779464436, 1.4316173570735409;"{""coordinates"": [[1.431617357073541, 43.597780779464436]], ""type"": ""MultiPoint""}";"77 - PLACE INT SAINT CYPRIEN
Nombre bornettes : 13
adresse : 2 PL INTERIEURE ST CYPRIEN
En service : oui";PLACE INT SAINT CYPRIEN;;oui;;;77;13;PL INTERIEURE ST CYPRIEN;CYPRIEN (PL INTERIEURE ST CYPRIEN);2;22923;
18;6;43.59662270829229, 1.455607574025686;"{""coordinates"": [[1.455607574025686, 43.59662270829229]], ""type"": ""MultiPoint""}";"100 - SABATIER - PORT ST SAUVEUR
Nombre bornettes : 19
adresse : 16 ALL PAUL SABATIER
En service : oui";SABATIER - PORT ST SAUVEUR;;oui;;;100;19;ALL PAUL SABATIER;SABATIER (ALL PAUL SABATIER);16;20947;
18;6;43.60270206423476, 1.4544484051173823;"{""coordinates"": [[1.454448405117382, 43.60270206423476]], ""type"": ""MultiPoint""}";"41 - ST AUBIN  - CAMICHEL
Nombre bornettes : 20
adresse : 1 RUE CHARLES CAMICHEL
En service : oui";ST AUBIN  - CAMICHEL;;oui;;;41;20;RUE CHARLES CAMICHEL;CAMICHEL (RUE CHARLES CAMICHEL);1;36731;
18;6;43.60889618975418, 1.453007016081185;"{""coordinates"": [[1.453007016081185, 43.60889618975418]], ""type"": ""MultiPoint""}";"62 - JAURES  -  STALINGRAD
Nombre bornettes : 23
adresse : 71T ALL JEAN JAURES
En service : oui";JAURES  -  STALINGRAD;;oui;;;62;23;ALL JEAN JAURES;JAURES (ALL JEAN JAURES);71T;9358;
18;6;43.607436200035266, 1.444653927095128;"{""coordinates"": [[1.444653927095128, 43.607436200035266]], ""type"": ""MultiPoint""}";"14 - PERIGORD
Nombre bornettes : 20
adresse : 26 RUE DE PERIGORD
En service : oui";PERIGORD;;oui;;;14;20;RUE DE PERIGORD;PERIGORD (RUE DE PERIGORD);26;17684;
18;6;43.606136317032586, 1.441350644232204;"{""coordinates"": [[1.441350644232204, 43.606136317032586]], ""type"": ""MultiPoint""}";"13 - LOIS -  ESQUILE
Nombre bornettes : 15
adresse : 1 RUE DE L ESQUILE
En service : oui";LOIS -  ESQUILE;;oui;;;13;15;RUE DE L ESQUILE;ESQUILE (RUE DE L ESQUILE);1;24543;
18;6;43.61046941131144, 1.452756022621914;"{""coordinates"": [[1.452756022621914, 43.61046941131144]], ""type"": ""MultiPoint""}";"61 - BONREPOS
Nombre bornettes : 25
adresse : 8T BD DE BONREPOS
En service : oui";BONREPOS;;oui;;;61;25;BD DE BONREPOS;BONREPOS (BD DE BONREPOS);8T;27856;
18;6;43.61315078661593, 1.4413370386505353;"{""coordinates"": [[1.441337038650535, 43.61315078661593]], ""type"": ""MultiPoint""}";"92 - CHALETS
Nombre bornettes : 13
adresse : 31 RUE DES CHALETS
En service : oui";CHALETS;;oui;;;92;13;RUE DES CHALETS;CHALETS (RUE DES CHALETS);31;16138;
18;6;43.604184327803544, 1.4454049747785176;"{""coordinates"": [[1.445404974778518, 43.604184327803544]], ""type"": ""MultiPoint""}";"1 - POIDS DE L'HUILE
Nombre bornettes : 20
adresse : 12 RUE DU POIDS DE L HUILE
En service : oui";POIDS DE L'HUILE;;oui;;;1;20;RUE DU POIDS DE L HUILE;HUILE (RUE DU POIDS DE L HUILE);12;44300;
18;6;43.607481509808046, 1.4517112679398174;"{""coordinates"": [[1.451711267939817, 43.607481509808046]], ""type"": ""MultiPoint""}";"38 - JAURES -  BACHELIER
Nombre bornettes : 20
adresse : 60 ALL JEAN JAURES
En service : oui";JAURES -  BACHELIER;;oui;;;38;20;ALL JEAN JAURES;JAURES (ALL JEAN JAURES);60;20931;
18;6;43.592326118447104, 1.4490794545168193;"{""coordinates"": [[1.449079454516819, 43.592326118447104]], ""type"": ""MultiPoint""}";"113 - MUSEUM  -  DUMERIL
Nombre bornettes : 20
adresse : 58 RUE ALFRED DUMERIL
En service : oui";MUSEUM  -  DUMERIL;;oui;;;113;20;RUE ALFRED DUMERIL;DUMERIL (RUE ALFRED DUMERIL);58;23970;
18;6;43.590593995598745, 1.4452934201153875;"{""coordinates"": [[1.445293420115388, 43.590593995598745]], ""type"": ""MultiPoint""}";"103 - ST MICHEL - STE CATHERINE
Nombre bornettes : 20
adresse : 139 GRANDE-RUE SAINT MICHEL
En service : oui";ST MICHEL - STE CATHERINE;;oui;;;103;20;GRANDE-RUE SAINT MICHEL;MICHEL (GRANDE-RUE SAINT MICHEL);139;24536;
18;6;43.588182253174836, 1.4464431064602161;"{""coordinates"": [[1.446443106460216, 43.588182253174836]], ""type"": ""MultiPoint""}";"116 - ST MICHEL -  NOTRE DAME
Nombre bornettes : 15
adresse : 50 GRANDE-RUE SAINT MICHEL
En service : oui";ST MICHEL -  NOTRE DAME;;oui;;;116;15;GRANDE-RUE SAINT MICHEL;MICHEL (GRANDE-RUE SAINT MICHEL);50;19568;
18;6;43.58862637163274, 1.4506527519083674;"{""coordinates"": [[1.450652751908367, 43.58862637163274]], ""type"": ""MultiPoint""}";"118 - PLACE DU BUSCA
Nombre bornettes : 17
adresse : 2 PL DU BUSCA
En service : oui";PLACE DU BUSCA;;oui;;;118;17;PL DU BUSCA;BUSCA (PL DU BUSCA);2;18533;
18;6;43.5995803712206, 1.4414007259998034;"{""coordinates"": [[1.441400725999803, 43.5995803712206]], ""type"": ""MultiPoint""}";"49 - COUTELIERS -  METZ
Nombre bornettes : 18
adresse : 52 RUE DES COUTELIERS
En service : oui";COUTELIERS -  METZ;;oui;;;49;18;RUE DES COUTELIERS;COUTELIERS (RUE DES COUTELIERS);52;28850;
18;6;43.600372169649404, 1.4202843101370681;"{""coordinates"": [[1.420284310137068, 43.600372169649404]], ""type"": ""MultiPoint""}";"137 - BRUNHES FONTAINES
Nombre bornettes : 55
adresse : 55 BD JEAN BRUNHES
En service : oui";BRUNHES FONTAINES;;oui;;;137;55;BD JEAN BRUNHES;BRUNHES (BD JEAN BRUNHES);55;16870;
18;6;43.59171909863415, 1.4186301107460966;"{""coordinates"": [[1.418630110746097, 43.59171909863415]], ""type"": ""MultiPoint""}";"140 - EMILE MALE
Nombre bornettes : 18
adresse : 4 PL EMILE MALE
En service : oui";EMILE MALE;;oui;;;140;18;PL EMILE MALE;MALE (PL EMILE MALE);4;23258;
18;6;43.58734724817862, 1.4179037748098806;"{""coordinates"": [[1.417903774809881, 43.58734724817862]], ""type"": ""MultiPoint""}";"141 - METRO FONTAINE LESTANG
Nombre bornettes : 20
adresse : 239 RUE HENRI DESBALS
En service : oui";METRO FONTAINE LESTANG;;oui;;;141;20;RUE HENRI DESBALS;DESBALS (RUE HENRI DESBALS);239;4767;
18;6;43.61389594406854, 1.4250129052568028;"{""coordinates"": [[1.425012905256803, 43.61389594406854]], ""type"": ""MultiPoint""}";"145 - GOUNOD GARROS
Nombre bornettes : 20
adresse : 27 RUE CHARLES GOUNOD
En service : oui";GOUNOD GARROS;;oui;;;145;20;RUE CHARLES GOUNOD;GOUNOD (RUE CHARLES GOUNOD);27;23324;
18;6;43.619702154549586, 1.4291741480095377;"{""coordinates"": [[1.429174148009538, 43.619702154549586]], ""type"": ""MultiPoint""}";"147 - CHAUSSAS DAUDET
Nombre bornettes : 19
adresse : 96 RUE DE CHAUSSAS
En service : oui";CHAUSSAS DAUDET;;oui;;;147;19;RUE DE CHAUSSAS;CHAUSSAS (RUE DE CHAUSSAS);96;12231;
18;6;43.62413331975646, 1.4384824011487558;"{""coordinates"": [[1.438482401148756, 43.62413331975646]], ""type"": ""MultiPoint""}";"152 - THEATRE DES MAZADES
Nombre bornettes : 20
adresse : 10 AV DES MAZADES
En service : oui";THEATRE DES MAZADES;;oui;;;152;20;AV DES MAZADES;MAZADES (AV DES MAZADES);10;6302;
18;6;43.615396545710254, 1.4485815454871156;"{""coordinates"": [[1.448581545487116, 43.615396545710254]], ""type"": ""MultiPoint""}";"149 - RAISIN
Nombre bornettes : 22
adresse : 2 CHE DU RAISIN
En service : oui";RAISIN;;oui;;;149;22;CHE DU RAISIN;RAISIN (CHE DU RAISIN);2;18207;
18;6;43.58376329892352, 1.4433421395432697;"{""coordinates"": [[1.44334213954327, 43.58376329892352]], ""type"": ""MultiPoint""}";"155 - RECOLLETS
Nombre bornettes : 20
adresse : 34 BD DES RECOLLETS
En service : oui";RECOLLETS;;oui;;;155;20;BD DES RECOLLETS;RECOLLETS (BD DES RECOLLETS);34;22644;
18;6;43.5786056999587, 1.450260912856168;"{""coordinates"": [[1.450260912856168, 43.5786056999587]], ""type"": ""MultiPoint""}";"159 - JULES JULIEN DEVIC
Nombre bornettes : 20
adresse : 96 AV JULES JULIEN
En service : oui";JULES JULIEN DEVIC;;oui;;;159;20;AV JULES JULIEN;JULIEN (AV JULES JULIEN);96;13686;
18;6;43.57664262730852, 1.4548462309176071;"{""coordinates"": [[1.454846230917607, 43.57664262730852]], ""type"": ""MultiPoint""}";"161 - RANGUEIL BEDOUCE
Nombre bornettes : 16
adresse : 35 AV DE RANGUEIL
En service : oui";RANGUEIL BEDOUCE;;oui;;;161;16;AV DE RANGUEIL;RANGUEIL (AV DE RANGUEIL);35;6358;
18;6;43.57976676594039, 1.4600145174078887;"{""coordinates"": [[1.460014517407889, 43.57976676594039]], ""type"": ""MultiPoint""}";"164 - METRO SAOUZELONG
Nombre bornettes : 20
adresse : 77 AV ALBERT BEDOUCE
En service : oui";METRO SAOUZELONG;;oui;;;164;20;AV ALBERT BEDOUCE;BEDOUCE (AV ALBERT BEDOUCE);77;8985;
18;6;43.63692063400433, 1.45267805662781;"{""coordinates"": [[1.45267805662781, 43.63692063400433]], ""type"": ""MultiPoint""}";"174 - BOURGES MAUNOURY MELAT
Nombre bornettes : 20
adresse : 41 AV MAURICE BOURGES MAUNOURY
En service : oui";BOURGES MAUNOURY MELAT;;oui;;;174;20;AV MAURICE BOURGES MAUNOURY;MAUNOURY (AV MAURICE BOURGES MAUNOURY);41;3169;
18;6;43.62857411078852, 1.44819976515518;"{""coordinates"": [[1.44819976515518, 43.62857411078852]], ""type"": ""MultiPoint""}";"153 - MAUNOURY PISAN
Nombre bornettes : 18
adresse : 9 AV MAURICE BOURGES MAUNOURY
En service : oui";MAUNOURY PISAN;;oui;;;153;18;AV MAURICE BOURGES MAUNOURY;MAUNOURY (AV MAURICE BOURGES MAUNOURY);9;6829;
18;6;43.60596153664364, 1.4817485014099012;"{""coordinates"": [[1.481748501409901, 43.60596153664364]], ""type"": ""MultiPoint""}";"182 - CHAUBET
Nombre bornettes : 20
adresse : 158 AV JEAN CHAUBET
En service : oui";CHAUBET;;oui;;;182;20;AV JEAN CHAUBET;CHAUBET (AV JEAN CHAUBET);158;3214;
18;6;43.62719534305421, 1.4656054401746923;"{""coordinates"": [[1.465605440174692, 43.62719534305421]], ""type"": ""MultiPoint""}";"185 - ROUBICHOU ARLES
Nombre bornettes : 15
adresse : 30 RUE ROUBICHOU
En service : oui";ROUBICHOU ARLES;;oui;;;185;15;RUE ROUBICHOU;ROUBICHOU (RUE ROUBICHOU);30;1821;
18;6;43.5900181336322, 1.415202097202035;"{""coordinates"": [[1.415202097202035, 43.5900181336322]], ""type"": ""MultiPoint""}";"191 - ST SIMON QUATORZE JUILLET
Nombre bornettes : 20
adresse : 395 RTE DE SAINT SIMON
En service : oui";ST SIMON QUATORZE JUILLET;;oui;;;191;20;RTE DE SAINT SIMON;SIMON (RTE DE SAINT SIMON);395;8230;
18;6;43.583543322231066, 1.4700607523703597;"{""coordinates"": [[1.47006075237036, 43.583543322231066]], ""type"": ""MultiPoint""}";"203 - PETIT PRINCE SAINT EXUPERY
Nombre bornettes : 20
adresse : 2 AV DU PETIT PRINCE
En service : oui";PETIT PRINCE SAINT EXUPERY;;oui;;;203;20;AV DU PETIT PRINCE;PRINCE (AV DU PETIT PRINCE);2;8084;
18;6;43.58685802410686, 1.4631843556315958;"{""coordinates"": [[1.463184355631596, 43.58685802410686]], ""type"": ""MultiPoint""}";"204 - PL ROGER ARNAUD
Nombre bornettes : 18
adresse : 1 PL ROGER ARNAUD
En service : oui";PL ROGER ARNAUD;;oui;;;204;18;PL ROGER ARNAUD;ARNAUD (PL ROGER ARNAUD);1;15185;
18;6;43.58608881832324, 1.4829408178646024;"{""coordinates"": [[1.482940817864602, 43.58608881832324]], ""type"": ""MultiPoint""}";"210 - FIRMIS
Nombre bornettes : 18
adresse : 42 CHE DE LA TERRASSE
En service : oui";FIRMIS;;oui;;;210;18;CHE DE LA TERRASSE;TERRASSE (CHE DE LA TERRASSE);42;1024;
18;6;43.641070930578124, 1.466476038835872;"{""coordinates"": [[1.466476038835872, 43.641070930578124]], ""type"": ""MultiPoint""}";"171 - ALBI PELET
Nombre bornettes : 20
adresse : 191 RTE D ALBI
En service : oui";ALBI PELET;;oui;;;171;20;RTE D ALBI;ALBI (RTE D ALBI);191;2919;
18;6;43.615217795758035, 1.4654589084982348;"{""coordinates"": [[1.465458908498235, 43.615217795758035]], ""type"": ""MultiPoint""}";"212 - CRETES CHAUMIERES
Nombre bornettes : 17
adresse : 0 RUE DE LA CHAUMIERE
En service : oui";CRETES CHAUMIERES;;oui;;;212;17;RUE DE LA CHAUMIERE;CHAUMIERE (RUE DE LA CHAUMIERE);0;1189;
18;6;43.600710076743695, 1.467312328699683;"{""coordinates"": [[1.467312328699683, 43.600710076743695]], ""type"": ""MultiPoint""}";"213 - PUJOL CHAUBET
Nombre bornettes : 18
adresse : 129 AV CAMILLE PUJOL
En service : oui";PUJOL CHAUBET;;oui;;;213;18;AV CAMILLE PUJOL;PUJOL (AV CAMILLE PUJOL);129;3547;
18;6;43.5745711561678, 1.402137042544056;"{""coordinates"": [[1.402137042544056, 43.5745711561678]], ""type"": ""MultiPoint""}";"220 - TABAR UNIVERSITE
Nombre bornettes : 20
adresse : 3 RUE UNIVERSITE DU MIRAIL
En service : oui";TABAR UNIVERSITE;;oui;;;220;20;RUE UNIVERSITE DU MIRAIL;MIRAIL (RUE UNIVERSITE DU MIRAIL);3;4645;
18;6;43.57149045595926, 1.4626987645801948;"{""coordinates"": [[1.462698764580195, 43.57149045595926]], ""type"": ""MultiPoint""}";"229 - IUT RANGUEIL
Nombre bornettes : 20
adresse : 129 AV DE RANGUEIL
En service : oui";IUT RANGUEIL;;oui;;;229;20;AV DE RANGUEIL;RANGUEIL (AV DE RANGUEIL);129;7497;
18;6;43.569206208380216, 1.456349158108364;"{""coordinates"": [[1.456349158108364, 43.569206208380216]], ""type"": ""MultiPoint""}";"232 - NARBONNE MIROUSE
Nombre bornettes : 18
adresse : 64 RTE DE NARBONNE
En service : oui";NARBONNE MIROUSE;;oui;;;232;18;RTE DE NARBONNE;NARBONNE (RTE DE NARBONNE);64;11081;
18;6;43.57697753399521, 1.4694966928822388;"{""coordinates"": [[1.469496692882239, 43.57697753399521]], ""type"": ""MultiPoint""}";"239 - LESPINET HERBETTES
Nombre bornettes : 18
adresse : 127 AV DE LESPINET
En service : oui";LESPINET HERBETTES;;oui;;;239;18;AV DE LESPINET;LESPINET (AV DE LESPINET);127;15228;
18;6;43.61700887471279, 1.4083882692046532;"{""coordinates"": [[1.408388269204653, 43.61700887471279]], ""type"": ""MultiPoint""}";"240 - JOB BLAGNAC
Nombre bornettes : 20
adresse : 112 RTE DE BLAGNAC
En service : oui";JOB BLAGNAC;;oui;;;240;20;RTE DE BLAGNAC;BLAGNAC (RTE DE BLAGNAC);112;8963;
18;6;43.632722246481045, 1.4317488892209638;"{""coordinates"": [[1.431748889220964, 43.632722246481045]], ""type"": ""MultiPoint""}";"243 - ETATS UNIS FERRY
Nombre bornettes : 18
adresse : 96 AV DES ETATS UNIS
En service : oui";ETATS UNIS FERRY;;oui;;;243;18;AV DES ETATS UNIS;UNIS (AV DES ETATS UNIS);96;3459;
18;6;43.62562344272705, 1.4396769929259987;"{""coordinates"": [[1.439676992925999, 43.62562344272705]], ""type"": ""MultiPoint""}";"150 - CURIE CAMPISTRON
Nombre bornettes : 20
adresse : 88 BD PIERRE ET MARIE CURIE
En service : oui";CURIE CAMPISTRON;;oui;;;150;20;BD PIERRE ET MARIE CURIE;CURIE (BD PIERRE ET MARIE CURIE);88;4176;
18;6;43.56498488909057, 1.4781762452831377;"{""coordinates"": [[1.478176245283138, 43.56498488909057]], ""type"": ""MultiPoint""}";"223 - BELIN E.N.A.C.
Nombre bornettes : 20
adresse : 4 AV DU COLONEL ROCHE
En service : oui";BELIN E.N.A.C.;;oui;;;223;20;AV DU COLONEL ROCHE;ROCHE (AV DU COLONEL ROCHE);4;11967;
